Date,Close,High,Low,Open,Volume
2019-01-02,186.1647186279297,187.44748738218476,182.948214466417,183.3215580473458,1485600
2019-01-03,180.4688262939453,184.98724906660337,180.17206789013926,183.0822313097038,2015900
2019-01-04,187.62936401367188,189.81199014077097,181.65585247222194,183.61830537440255,1736400
2019-01-07,190.49166870117188,191.85102250431697,186.98797411450295,186.98797411450295,1175400
2019-01-08,195.05799865722656,195.15373379136062,189.6205819238431,192.25313743409257,1654000
2019-01-09,194.4534912109375,196.6987317571791,192.22743024341946,195.79679376657782,1643200
2019-01-10,197.71580505371094,198.89599334044456,192.96625325699785,193.58033651458032,1507300
2019-01-11,197.80213928222656,198.61772516947508,195.79677542597358,197.12089827885757,1479600
2019-01-14,196.8426513671875,197.98446585740888,194.69336728291174,195.49934881451514,1058000
2019-01-15,201.31393432617188,201.73611927266316,197.06333013678577,197.06333013678577,1559900
2019-01-16,201.48667907714844,205.69891001687174,200.77663933517925,202.44618511937153,1340700
2019-01-17,203.1561737060547,203.52079062165294,200.0665636341371,200.0665636341371,1106400
2019-01-18,205.20956420898438,206.60085976187176,202.3502401403704,205.50700875640683,1623000
2019-01-22,203.74151611328125,207.0806077901838,202.3310410141019,204.2212691499844,1656500
2019-01-23,203.6455841064453,207.72348511498194,201.4003286593659,204.3748034866591,1454700
2019-01-24,203.5687713623047,204.9216781692309,201.75530583164326,203.7414753933687,966200
2019-01-25,205.62216186523438,206.78315605696815,204.14451426006244,205.91001662580433,1127500
2019-01-28,202.5037384033203,204.27881566772183,201.25637771101972,204.21165786292138,972500
2019-01-29,199.89390563964844,203.29055075885248,199.27982232721433,202.65728786605243,995700
2019-01-30,205.4302215576172,205.9579380963497,201.11244495483504,201.2275809791551,1251400
2019-01-31,207.08059692382812,208.59660355626642,204.66263764627206,204.95049238136923,2792300
2019-02-01,205.7660369873047,208.07844971630473,204.0581176593946,207.0038077951653,1935000
2019-02-04,211.9644775390625,213.35575833428393,206.83111449635936,208.0976694652947,2256000
2019-02-05,215.39950561523438,216.33981738881747,212.23313291050815,212.4634049786267,1818200
2019-02-06,215.4858856201172,215.74495637128865,212.12761420894418,215.0732903763329,915900
2019-02-07,212.0220489501953,214.39203001925407,211.57107994412178,213.16386347021555,1166400
2019-02-08,215.7257537841797,215.80251602750945,209.9687173025552,210.42927612163294,1400600
2019-02-11,216.33978271484375,218.11487437355154,215.56258532771022,217.64471124166587,1472900
2019-02-12,219.68849182128906,219.97633189758878,216.6660392520502,218.364368906714,1394900
2019-02-13,219.33348083496094,221.16614087402377,218.9017060477687,220.68638785694347,1133100
2019-02-14,221.43478393554688,222.02967294474044,217.33768939322263,218.43152560029736,1356200
2019-02-15,223.87193298339844,224.26531929177685,221.94331667352202,223.89111256075435,1142500
2019-02-19,225.12889099121094,225.2632212417121,223.1906848274947,223.9103143068008,1398700
2019-02-20,226.41461181640625,226.89436477365746,224.25572350877582,226.19392955552223,1904400
2019-02-21,225.5126953125,227.17263660264484,223.53611528361662,225.5126953125,2289200
2019-02-22,240.77847290039062,241.38296645314256,227.13429443043125,227.13429443043125,3333700
2019-02-25,237.6887969970703,239.550240740801,235.19407586076983,237.09390803847927,2876900
2019-02-26,238.8306121826172,239.22401310736115,235.47234160152038,236.32630124936338,1306900
2019-02-27,239.73260498046875,239.75178456102304,236.49905946712846,237.5257380219285,1524800
2019-02-28,237.12271118164062,240.26988954061065,236.88283469305512,239.2528155715519,1677800
2019-03-01,240.2698974609375,241.81470268398758,238.5619779771802,239.87649649287331,1943100
2019-03-04,238.9169921875,241.98740843602693,235.10775222512612,240.5289552276393,1447400
2019-03-05,237.08433532714844,238.76347083636244,235.9329310490102,238.1397977893,1357500
2019-03-06,236.91160583496094,238.95534345091335,234.81028556651992,237.3241863452914,800400
2019-03-07,235.49154663085938,237.4489470371677,234.3689263864617,236.20158632975938,960700
2019-03-08,235.92333984375,236.11523811547139,230.291029670835,232.987253827804,1080600
2019-03-11,240.39459228515625,240.5865051703235,236.54697904827228,237.43932711342794,1467700
2019-03-12,240.16436767578125,241.68038899442007,238.34129739295716,239.64622620894372,1326200
2019-03-13,243.37872314453125,245.40328165720015,240.92238980309253,240.92238980309253,1374100
2019-03-14,246.37237548828125,246.5067204001271,242.6495017045789,242.71667416050184,1497500
2019-03-15,247.67724609375,249.33717244942687,245.8829748657925,246.113246896223,3496100
2019-03-18,247.28395080566406,249.23174731310442,246.03660439901418,247.79248794459755,1427000
2019-03-19,245.6911163330078,248.75194296897925,244.27105148127734,248.14744947359043,1477200
2019-03-20,245.62393188476562,247.23590948401522,243.6473373416943,245.80622571577766,1129000
2019-03-21,250.06651306152344,250.15286510981696,244.31908002013608,244.31908002013608,1177000
2019-03-22,242.44798278808594,249.12616600932915,242.24649471557458,247.89797014921925,1544900
2019-03-25,243.55140686035156,243.82006736590648,240.56734264996,242.14093188573855,1525900
2019-03-26,245.62393188476562,247.08238501915358,243.98317027846682,245.30729316632554,916900
2019-03-27,245.03863525390625,247.80201708692326,242.87974685708645,247.2838756727831,966800
2019-03-28,248.72312927246094,249.22206181647266,244.8467171019166,246.16123554582614,1285900
2019-03-29,250.82444763183594,251.0355401068298,248.4928552592653,249.70181281441467,1418300
2019-04-01,254.98878479003906,255.53571037771155,250.73817914930066,253.80858156639954,1245700
2019-04-02,257.3970642089844,258.2797932463968,254.0963615434499,258.2318296637231,1255800
2019-04-03,258.18389892578125,261.1200146495578,257.5506506422058,259.2873544107649,1957100
2019-04-04,251.99502563476562,258.9994066149338,248.137793384088,258.4429061068859,1945600
2019-04-05,251.1027069091797,253.94283618747014,250.42143663412162,252.753058236118,1119800
2019-04-08,250.20077514648438,251.6496091860904,247.18791247740978,251.19864022867466,1630400
2019-04-09,248.86465454101562,251.08511324307287,248.4032788115528,248.4032788115528,1019900
