Date,Close,High,Low,Open,Volume
2019-01-02,35.054847717285156,35.258892228895114,34.45087459299193,34.508006807164946,23833500
2019-01-03,33.77998733520508,34.88213460863923,33.68951206731729,34.79165934075144,29606700
2019-01-04,35.301597595214844,35.36739891318452,34.15832636491765,34.421525361637315,27515000
2019-01-07,35.540122985839844,35.90202396276597,35.16999841288337,35.25225006108457,19488100
2019-01-08,35.827999114990234,36.14054596599895,35.44964780771828,35.83622271103591,22071400
2019-01-09,35.6306037902832,36.08297694445485,35.50722786751819,36.08297694445485,22640000
2019-01-10,35.56479263305664,35.605916879792154,35.02194441844267,35.45786708148117,23277600
2019-01-11,35.77042770385742,35.81155196289391,35.2769271826801,35.45787768753644,17378400
2019-01-14,35.540122985839844,35.688172815022426,35.36739923098668,35.43320054954763,16243600
2019-01-15,36.20634078979492,36.22279111651489,35.49076883416079,35.638818637061505,17744100
2019-01-16,36.157005310058594,36.38730684528889,35.992505109917055,36.28860484265576,17262500
2019-01-17,36.36262130737305,36.62582031127112,36.025397387529914,36.082971973533894,18826200
2019-01-18,37.03706359863281,37.30026256310173,36.44486749736731,36.58469057455055,24416500
2019-01-22,36.83144760131836,37.209798944308226,36.50245038958005,36.91369925743784,21338400
2019-01-23,37.390750885009766,37.736201607795934,37.028852966568294,37.12755182840138,24770400
2019-01-24,37.51411437988281,37.629263536780506,37.201564427175356,37.53056470766523,17360600
2019-01-25,37.94181823730469,38.37774099656026,37.793768406316076,37.933591503594435,24196600
2019-01-28,37.6292610168457,37.645711343526486,37.20156193588246,37.61281069016493,18296700
2019-01-29,37.8019905090332,37.876015421603064,37.54701825052105,37.67861774646975,14470100
2019-01-30,38.41886520385742,38.59981569429935,37.76909129507012,37.785541624890264,18329300
2019-01-31,38.89590835571289,38.969933257791276,38.26258489072647,38.427085021742776,23693600
2019-02-01,38.93703842163086,39.1179889065424,38.69851335289828,38.96171234681716,16266500
2019-02-04,38.94525146484375,39.043953414003546,38.75607743532211,38.83832905962195,15743100
2019-02-05,38.8712272644043,39.03572737835651,38.72318061318388,39.00282672805033,16946300
2019-02-06,39.052181243896484,39.14265647165143,38.6162585693452,38.756081639454486,18160500
2019-02-07,38.410640716552734,38.920588378827105,38.23791696381812,38.813662806266834,20331200
2019-02-08,38.81366729736328,38.821894031824186,38.0816448093372,38.1638964660468,18407100
2019-02-11,39.134437561035156,39.24135999065287,38.76431301118325,38.93703675525435,19363600
2019-02-12,39.389400482177734,39.60325156592649,38.78897774909312,38.879452966250014,23909200
2019-02-13,39.068634033203125,39.43875856208615,38.75608408241533,39.36473365630955,28325600
2019-02-14,39.80887985229492,40.861675637618774,39.759528873265765,40.179001213487325,47598600
2019-02-15,40.65605163574219,40.7876511101087,39.84177773101387,40.16255439126252,30189600
2019-02-19,40.83700942993164,41.06730776707381,40.466884861253504,40.466884861253504,20204500
2019-02-20,40.8205680847168,40.96039120944704,40.590266559307835,40.87814268167398,17550900
2019-02-21,40.63961410522461,40.894589539783254,40.466890329030015,40.746539692307906,17120600
2019-02-22,41.21535110473633,41.305826333675725,40.77942842447817,40.87812724805795,22008100
2019-02-25,41.7746467590332,41.94737047266644,41.40452227440568,41.40452227440568,24264300
2019-02-26,42.095420837402344,42.28459487931553,41.5196719799046,41.544345900021455,19382500
2019-02-27,42.432655334472656,42.48200632468243,41.85690633234384,42.12010533830336,19940900
2019-02-28,42.58071517944336,42.73698864548246,42.23526444190905,42.39976464370728,30708500
2019-03-01,42.28460693359375,42.84390562459597,42.16945775678384,42.769880705563914,23683700
2019-03-04,42.078975677490234,42.70407245196465,41.64305296815385,42.48200086849161,18725900
2019-03-05,42.19412612915039,42.36684987162648,41.92270355348502,42.046076310576794,14994200
2019-03-06,42.49844741821289,42.597149384467706,41.88157424822666,42.25169877773424,19686900
2019-03-07,42.1859016418457,42.74520024739293,42.12010032939108,42.39974963216469,22209200
2019-03-08,42.00495529174805,42.054306280931385,41.54435547210891,41.717082365460826,18182200
2019-03-11,42.70408248901367,42.843908740723954,42.02963457214752,42.06253523579464,17859300
2019-03-12,42.893253326416016,43.00017576092118,42.5066784302803,42.778101020858934,19485300
2019-03-13,43.25514602661133,43.47722074031989,42.88502150376372,43.10709621747228,20568000
2019-03-14,43.37853240966797,43.559479779837744,43.18935516743155,43.28805715579313,19215900
2019-03-15,43.75687026977539,44.10231773459734,43.53479555485593,43.543019149817766,43670700
2019-03-18,44.011844635009766,44.36551884951236,43.66639715344685,43.8144469705679,19073800
2019-03-19,43.847347259521484,44.41486946200749,43.7075210389332,44.24214572267426,20596400
2019-03-20,43.80622100830078,44.30794504875114,43.47722384924993,43.72397250293291,21140800
2019-03-21,44.36551284790039,44.604037869615176,43.625267000012315,43.65816765216171,20082700
2019-03-22,43.37853240966797,44.53002736900069,43.34563174688078,44.34085326434417,23938500
2019-03-25,43.37029266357422,43.53479279057829,42.975494241311836,43.345618742676244,18774900
2019-03-26,43.78153991699219,43.995391016067344,43.592365875551145,43.74863926519926,17742700
2019-03-27,43.70751953125,44.13521863597359,43.37852239209436,43.83911901442809,20447500
2019-03-28,43.888465881347656,44.15988841725755,43.60881661362235,43.74863967869556,13095000
2019-03-29,44.406654357910156,44.41487795477404,43.88847990324876,44.16812926031905,19582300
2019-04-01,45.220916748046875,45.25381740439406,44.73564304845334,44.809667956444876,19741700
2019-04-02,45.475894927978516,45.574593765516944,45.212695936156386,45.23736986114612,17264000
2019-04-03,45.75553512573242,45.89535818956741,45.294935413093526,45.61570892431859,21110400
2019-04-04,45.6396598815918,46.08662140486383,45.40790345801865,45.83003168059037,16412100
2019-04-05,45.697601318359375,46.02868464673223,45.63138654715158,45.730710282685585,13817500
2019-04-08,45.92935562133789,45.98729472351338,45.349961442138756,45.68932039378558,13862800
2019-04-09,45.67277145385742,45.87141892614335,45.40790605251309,45.59000219997906,15508400
2019-04-10,46.20248794555664,46.219042422693576,45.614818215691955,45.614818215691955,13460200
2019-04-11,46.020408630371094,46.31010734970619,45.7803765179955,46.293552866534625,13186000
