Date,Close,High,Low,Open,Volume
2019-01-02,146.3278350830078,147.21722084153342,144.02478038242248,144.43671002685696,602500
2019-01-03,138.2578125,142.5081624545145,137.97696432767094,141.54387896883003,1078600
2019-01-04,144.24014282226562,145.07335910688923,140.46724885980862,141.03833064715235,589500
2019-01-07,147.53553771972656,149.0989877074912,145.87847644072139,146.51508464808347,971900
2019-01-08,146.44956970214844,148.64028572514314,145.62572448182874,148.38750805224763,531700
2019-01-09,152.5254669189453,153.19017417873718,150.69988259311728,151.57054039264438,779900
2019-01-10,152.23526000976562,152.64718969318602,150.26923716989828,150.99947095950444,1028100
2019-01-11,151.68292236328125,152.94678207869916,150.60628525171163,151.19609502339534,639600
2019-01-14,148.56541442871094,150.11950812220317,148.16284144979463,149.88545838349395,680200
2019-01-15,149.07098388671875,150.62507787532647,148.18159756778567,148.78076444124991,482700
2019-01-16,147.24534606933594,149.22072610805083,147.161091605828,149.01476122930254,537600
2019-01-17,147.48873901367188,148.50920646800634,145.31676542706344,145.84103442089105,953000
2019-01-18,152.31954956054688,153.5459677645613,148.72454941627694,149.0241256190024,1664700
2019-01-22,149.3236846923828,150.72798266754629,147.8913019005367,150.6343570884323,968500
2019-01-23,151.77655029296875,153.58342146968818,150.40970799600967,152.90935716684845,1458900
2019-01-24,158.12396240234375,158.72312902805905,156.61668185066412,156.84137469227954,1385700
2019-01-25,165.38888549804688,165.55739442722256,161.61600542983845,162.15900245483815,1352900
2019-01-28,163.03904724121094,164.237380797114,160.31471905638006,160.78281854806917,2261100
2019-01-29,163.4696807861328,163.62883287544372,161.33514856379952,163.3105286968219,966800
2019-01-30,165.8850555419922,166.25952932053795,162.65517277494322,163.9752021297354,687600
2019-01-31,163.86288452148438,165.24845482763413,163.1420074029373,163.56330831608534,562100
2019-02-01,167.02719116210938,167.2331559913903,164.9394580548759,165.5105397569264,795000
2019-02-04,168.10385131835938,168.25364655221622,166.51231624309455,167.04594212147745,543000
2019-02-05,170.0230712890625,170.50989868397525,168.1038608169496,168.33791052610337,650800
2019-02-06,174.93809509277344,175.11597513694562,172.27929413056518,172.30737894961774,1554900
2019-02-07,169.5456085205078,172.2699361737413,168.8060034682108,171.8486495704792,1474500
2019-02-08,169.5175018310547,169.9856011710175,166.49356980950907,166.7463474529613,633100
2019-02-11,167.13023376464844,168.41282170276276,166.70894711131456,167.9728070713162,653300
2019-02-12,171.1277618408203,171.56777639257686,168.81536408948966,168.81536408948966,901600
2019-02-13,170.67837524414062,171.88607951404805,170.47241039633096,170.96859454280212,653800
2019-02-14,172.56951904296875,173.07506008755564,171.00606882892455,171.49288189844987,1060100
2019-02-15,172.60693359375,173.29036886617465,171.79244537225918,173.28099773748625,824400
2019-02-19,170.81883239746094,171.8860984147145,169.38643514918385,169.39580627936974,900500
2019-02-20,172.12017822265625,172.51338005726132,170.2103244142751,170.26649406418127,600400
