Date,Close,High,Low,Open,Volume
2021-01-04,149.8480682373047,153.36215821629077,146.68539148943154,148.26673691872531,2931600
2021-01-05,153.20494079589844,153.48237153345585,148.99728125663262,149.37643612760397,1980600
2021-01-06,156.0254669189453,158.87372865628905,152.2247037632575,152.2247037632575,2686500
2021-01-07,161.8236846923828,163.22006658443888,158.9939085121989,159.1418734322173,2485500
2021-01-08,161.86070251464844,168.81489998332634,158.59630163321265,167.73293273835634,2827900
2021-01-11,160.17764282226562,163.1831120156958,158.99393735807317,161.26885255627602,3000900
2021-01-12,162.83169555664062,165.53199228498718,160.19612467206343,161.1763677317911,3112100
2021-01-13,164.0708465576172,164.59796630281951,162.92413957362888,164.59796630281951,1750300
2021-01-14,166.4567413330078,167.46472599117553,165.18056846736,165.18056846736,2617400
2021-01-15,159.26210021972656,166.30876389076047,155.77575255967736,166.1238147919983,3598600
2021-01-19,161.83294677734375,165.06960571289062,161.40755110852953,163.9691394170906,2522300
2021-01-20,161.36131286621094,166.7434065734947,160.6400014839019,165.4025079325721,2590700
2021-01-21,160.55677795410156,163.45128039102295,158.80898264900233,163.34955625746846,2187400
2021-01-22,159.33609008789062,161.99014576081262,158.98467690640936,159.58577914371745,1974000
2021-01-25,161.2965850830078,163.45127687598819,158.16165026633536,163.3957935517359,2006000
2021-01-26,156.05316162109375,161.33354443932572,155.9699366547995,161.29654615827732,2231100
2021-01-27,148.47943115234375,152.0582470610364,144.28102787126213,150.47691570586673,3714500
2021-01-28,151.9657745361328,154.2499322944662,150.16249580868916,154.00024320583117,2484700
2021-01-29,148.3961944580078,154.9434950156942,147.78584965187378,151.7993034787911,3535400
2021-02-01,158.62403869628906,159.46557345487045,153.60260002985532,153.91701495810094,4953000
2021-02-02,163.87669372558594,169.23104686861606,157.85649827333657,166.4567674117535,6621800
2021-02-03,161.0006561279297,168.0658190884584,160.08513902062472,166.44748974700877,3272600
2021-02-04,167.79766845703125,167.79766845703125,161.97167870152475,162.65600605609475,2703100
2021-02-05,168.29701232910156,170.27599739857266,167.43697852446266,169.18477368343147,3031400
2021-02-08,173.96578979492188,173.99353145699249,170.15578435628544,170.80311332245478,2332800
2021-02-09,173.89181518554688,174.2247292561546,170.5904302535078,173.2537428183697,1702800
2021-02-10,173.76239013671875,177.48917163158387,169.59172781385027,177.19325578315397,2839800
2021-02-11,179.40338134765625,180.10619363802746,174.22472139642835,174.22472139642835,2611700
2021-02-12,179.7640380859375,181.15117764031555,176.49963746349155,178.63583011951962,1671700
2021-02-16,180.72581481933594,185.1276808362259,179.1167416746278,184.4526100813853,2177800
2021-02-17,175.4176788330078,180.27266750937605,173.77160761063914,178.09023393995147,2395200
2021-02-18,171.89434814453125,174.73335326091598,169.27727633896689,173.39245443542484,2770100
2021-02-19,177.1747283935547,178.25669567663903,174.30798145250728,175.15875878337576,2193900
2021-02-22,171.64463806152344,177.92374983462818,171.0527924538807,176.44414287087753,2407800
2021-02-23,167.4554901123047,170.035563496528,162.1381217756062,170.035563496528,5191300
2021-02-24,172.1995086669922,172.76361264423178,163.61772573286277,164.60722537765727,3161700
2021-02-25,165.088134765625,173.85485431968087,164.65349650096854,172.4769570433534,3366300
2021-02-26,168.81488037109375,170.31298651920608,163.79342803165622,168.34324390912303,2929000
2021-03-01,173.2074737548828,173.76232104157734,169.52693454350987,172.48616240468186,4355200
2021-03-02,168.55596923828125,175.4824109672953,168.3617634755518,174.77959861357408,2770600
