Date,Close,High,Low,Open,Volume
2019-01-02,82.90104675292969,83.61232947941657,79.81881232846933,79.81881232846933,1225000
2019-01-03,78.25033569335938,82.07120863269438,78.14091186783048,80.62128728633614,1868400
2019-01-04,83.25667572021484,83.32962261051605,79.52699201138066,79.56346893516218,1692200
2019-01-07,84.44215393066406,85.18991355911368,82.66394717924807,83.22932216828156,1333500
2019-01-08,83.10164642333984,85.25373620926317,81.48758256252823,85.25373620926317,1847000
2019-01-09,85.24464416503906,86.1839025762346,83.86766951624786,83.86766951624786,1471900
2019-01-10,85.45439147949219,85.6367761731432,83.9041598484143,84.3874671113763,1131000
2019-01-11,85.74617767333984,86.62160310279927,84.80691935706345,84.8525172579025,793300
2019-01-14,84.28714752197266,85.2811178976825,83.67617452274199,84.64278893688387,899200
2019-01-15,84.36919403076172,85.52731379698399,83.72174426105806,85.00752978709446,764400
2019-01-16,82.9466323852539,84.80691391239735,82.80073163500904,83.8220577585104,1134500
2019-01-17,84.73396301269531,84.81603784034512,82.00737698827416,82.499805082385,1853200
2019-01-18,87.29641723632812,88.55484000656651,85.37230267254424,85.77353498576146,1516400
2019-01-22,84.99840545654297,86.7948539508237,84.42390956008877,86.7948539508237,1548500
2019-01-23,83.75823211669922,86.18389578423864,83.03782840244345,85.71882362293165,1361700
2019-01-24,89.63088989257812,89.91357741707174,85.71882766735592,86.37539852435312,1843700
2019-01-25,92.45777130126953,93.31496166790689,91.2631815448162,91.29965847076484,1842000
2019-01-28,92.72222137451172,93.72531246148027,89.95915866075046,90.37863286230959,1682900
2019-01-29,92.09303283691406,93.4061746819169,91.50941578519371,93.37881871969,1839700
2019-01-30,96.6434097290039,96.99905107278566,92.89549068398459,94.81960511175897,2493900
2019-01-31,97.18144226074219,99.07820099608725,95.43971222693287,96.13275306859617,2217100
2019-02-01,97.5370864868164,98.19365737252548,96.79844771902552,97.51885149877499,1443000
2019-02-04,97.60090637207031,97.8471239000258,96.44279346105021,97.57355041502252,1499300
2019-02-05,97.37290954589844,97.99300328034323,96.57043816607744,97.55529414853585,964100
2019-02-06,98.32132720947266,99.52503823042017,97.55533244944422,97.56444646520842,1993000
2019-02-07,96.18745422363281,97.70120836969461,95.56736040352912,97.22702225185634,1476800
2019-02-08,96.29688262939453,96.30600360053607,94.33629126971456,94.65546264430579,889900
2019-02-11,96.31511688232422,97.20877717949892,95.9777105496494,96.8257799092812,1046200
2019-02-12,97.75592041015625,98.16628060537995,97.02640276963997,97.40027908198635,757000
2019-02-13,98.37601470947266,98.94139662336342,97.86535166290179,98.04772933460218,1075800
2019-02-14,98.38520050048828,99.62488569097177,97.8066826131877,98.02706937892569,1013600
2019-02-15,99.34941864013672,99.41369841487412,97.64140519029132,99.41369841487412,1401700
2019-02-19,99.41368865966797,101.28699377586842,99.26675947127454,99.63407543628881,6295900
2019-02-20,103.64698028564453,104.06020633054662,99.69834627582344,99.86363809497801,3022400
2019-02-21,103.75719451904297,105.3458333208631,102.55424138977253,105.3458333208631,2604800
2019-02-22,105.13460540771484,106.11717155148904,103.83064043298069,104.58363498235933,4037600
2019-02-25,106.30085754394531,107.85275711587386,106.22739293536496,107.00793513511184,1611800
2019-02-26,106.63141632080078,107.02627974204385,106.23655289955771,106.3651124315002,1447900
2019-02-27,105.5111083984375,106.31001307987047,103.4908741218017,106.08962630629958,2096900
2019-02-28,106.0528793334961,106.21817114229253,104.40914606990044,104.84992656201369,1604000
2019-03-01,106.31919860839844,108.01802705259502,105.78659081327585,107.1089254753818,1273800
2019-03-04,107.1732177734375,108.12823658483954,105.86925261028033,107.3844267534275,1366900
2019-03-05,105.82332611083984,107.30176782193128,105.82332611083984,106.420213690853,1445200
2019-03-06,105.14380645751953,106.28247977975465,104.84995505158885,105.99781320068841,1715000
2019-03-07,105.26316833496094,106.19063956790235,104.03266791218084,105.64885395052077,1716200
2019-03-08,104.63874053955078,104.97850905587732,103.22458553984951,103.79391866789372,1404600
2019-03-11,107.3752212524414,107.73335236201572,105.32743964618554,105.43763652835023,1446200
2019-03-12,107.136474609375,108.20169021615335,106.67733140079179,107.83437424809291,1407300
2019-03-13,107.32931518554688,108.55982264220603,106.67733266236465,107.79764322551166,1616000
2019-03-14,107.6139907836914,108.92714068091755,107.01710319295779,107.26503745060151,1449000
2019-03-15,109.84542083740234,110.48821851002452,108.2108651730775,108.4404367712953,2949800
2019-03-18,110.08417510986328,111.73709349231132,109.60666924713912,110.0933599358684,1775500
2019-03-19,110.34129333496094,111.10346569581765,109.98315520597149,110.1851793278741,1256100
2019-03-20,110.13008880615234,111.00245808831076,109.31281446637087,110.49740476926036,1301800
2019-03-21,113.68389892578125,114.49198871856348,110.17604392983789,110.3137813332876,1484500
2019-03-22,110.68107604980469,113.80325170123176,110.48823671624204,112.90332780530237,1593000
2019-03-25,109.64339447021484,111.11265126760088,109.0740543961163,110.42393648701658,872400
2019-03-26,110.23110961914062,111.34223541639403,109.50566246107206,110.75453263116859,1079900
2019-03-27,108.44961547851562,110.98408774152472,107.16401319983167,110.35046792428025,1474300
2019-03-28,107.87110137939453,109.34954300070535,106.91608271056232,108.87203016330473,808500
2019-03-29,109.65258026123047,109.82704990978925,108.46798998747765,109.04650788611406,1219600
2019-04-01,112.1778564453125,112.26968367303373,109.65256915015262,110.08415782103923,1239900
2019-04-02,111.98502349853516,112.84821495506498,111.3238631766066,112.69210794874722,894300
2019-04-03,113.93181610107422,114.05119083474466,112.65539831086254,113.2247385146144,1960900
2019-04-04,113.85833740234375,115.02456514206153,113.04106300488945,113.87670705507855,898100
2019-04-05,114.17974853515625,115.24496431720905,113.69305777493129,114.39095752848414,1145700
2019-04-08,114.5286865234375,114.69397836375043,113.12370938376245,113.8675191621858,926500
2019-04-09,112.15032196044922,113.463471868217,111.30550010528985,112.28806632956577,1553300
2019-04-10,113.2614517211914,113.51857782206096,111.80137957259555,111.92993912004538,1060500
2019-04-11,112.86656188964844,114.21643673878543,112.2513048019289,114.0052348329747,1037200
2019-04-12,113.34410095214844,114.3266672093717,112.14114790053047,114.02363098834783,1299200
2019-04-15,112.2605209350586,113.49102144174712,111.30550216573315,113.42674166909876,1322600
2019-04-16,114.18891143798828,114.33584062356574,112.64619001927082,112.76557173404481,1942500
2019-04-17,113.61038970947266,115.55715231106845,112.4441621076026,115.24493831117816,1503800
2019-04-18,114.05115509033203,114.40010836641619,113.16042326877597,114.22563172837411,1080500
2019-04-22,113.01350402832031,113.64712386975025,112.71046784276956,113.64712386975025,648800
2019-04-23,113.0961685180664,113.71141879062829,112.56356066750388,113.20635841406555,1208900
2019-04-24,115.37350463867188,117.00805333667957,112.96759170883608,113.4267349164099,1187400
2019-04-25,115.16228485107422,117.73348921766683,113.81240290891152,116.73255353706912,1305700
2019-04-26,115.51126098632812,115.59390340940021,113.2063598835047,114.13383122069956,1196800
2019-04-29,115.75,116.11730894404702,114.54704008854819,115.34595175438542,1220700
2019-04-30,117.06315612792969,117.20089348641739,115.4377852380808,115.75000626458153,1119900
2019-05-01,115.6673812866211,118.36713917304019,115.65819645879115,117.93554334265448,825700
2019-05-02,117.69676971435547,118.39466235485733,115.38269100001405,115.75918479213092,1476600
2019-05-03,117.97225952148438,118.48649768359294,117.1733478002347,118.01817664565957,1257300
2019-05-06,114.42768096923828,115.34596746637945,113.74815092302542,114.86845456452286,1458700
2019-05-07,107.40277099609375,109.97397558664024,105.06114499974463,109.78113629324459,4589400
2019-05-08,105.1897201538086,107.46706672397502,104.88668393090074,106.75080438326188,2311200
2019-05-09,104.80403900146484,105.32746204260043,102.02163194037722,104.06022915510643,2751100
