Date,Close,High,Low,Open,Volume
2019-01-02,30.415645599365234,30.462954563928783,29.353777721746454,29.579818799380067,2704500
2019-01-03,29.711231231689453,30.268446948485842,29.495702978992462,30.205367342784637,2962050
2019-01-04,31.030677795410156,31.046448448640533,29.963555326359216,30.068689003969002,3854850
2019-01-07,30.993886947631836,31.39865709043958,30.39461405344837,30.88875024397077,4571550
2019-01-08,31.29351806640625,31.640463414318113,31.00439443652591,31.27774741314509,4449450
2019-01-09,30.820404052734375,31.62468923162502,30.652187780648294,31.440702308037846,5207250
2019-01-10,31.09901237487793,31.351336787043508,30.263188887558552,30.39986385882884,4232100
2019-01-11,31.24620819091797,31.388141071791566,30.715275863469188,31.041195700736527,2878800
2019-01-14,31.524812698364258,31.714057521965767,30.836176909275725,31.072730682819287,3319200
2019-01-15,31.31455421447754,31.64047414049162,31.16210852519972,31.545853196792553,2098950
2019-01-16,31.57213020324707,31.75611717231601,31.25672311114461,31.372372578778506,2283600
2019-01-17,32.2449951171875,32.52360300776512,31.361859479755754,31.44070974797567,3676650
2019-01-18,33.10710525512695,33.206984066412964,32.287049229802285,32.52360304266077,3367050
2019-01-22,32.618221282958984,32.89682912522426,32.29755636206882,32.79695033136502,3508200
2019-01-23,32.392181396484375,32.87580172205114,32.18716591486665,32.87580172205114,2850150
2019-01-24,32.48154067993164,32.55513604967832,32.087283423078084,32.15036602798785,3752550
2019-01-25,32.954654693603516,33.259548997644494,32.812724820413365,32.88632020469531,3333600
2019-01-28,32.22397232055664,32.50783511503787,32.045240218024354,32.47103892166396,6590100
2019-01-29,34.08485794067383,34.15319543368821,32.80746509015683,33.522384335157874,5888850
2019-01-30,34.03754806518555,34.2688439577352,33.44878804791256,34.16896516051677,4264500
2019-01-31,34.442317962646484,34.46334650256211,33.72739874057155,33.98497805091266,3718950
2019-02-01,34.14793395996094,34.63155420480006,34.037542415029655,34.43705452964076,3028500
2019-02-04,34.300384521484375,34.305642408361635,33.737910943394844,34.11113969718063,3088050
2019-02-05,34.468589782714844,34.48961831555425,34.02702067252201,34.394994429692126,2964750
2019-02-06,34.463340759277344,34.63155401084731,33.88509360726814,34.1531886468615,3180750
2019-02-07,34.64208221435547,34.73670314230085,34.22679629468982,34.552716166440625,3771450
2019-02-08,34.668357849121094,34.678870614765245,34.142680463636545,34.49488368024287,2302500
2019-02-11,34.52574157714844,34.96946091951285,34.509894025976664,34.78457987526856,1567350
2019-02-12,35.265281677246094,35.40262310551282,34.80042818598336,34.88494947562248,2659500
2019-02-13,35.61918640136719,35.75652776833831,35.29167750715041,35.43958289713232,1684800
2019-02-14,35.32337188720703,35.6878563659242,35.22300611410067,35.40789011481131,2368800
2019-02-15,35.97311019897461,36.04706138951538,35.39204656297497,35.66672932237916,2900400
2019-02-19,36.036502838134766,36.221386887784895,35.76181701440539,35.909725463169906,2349000
2019-02-20,36.46965408325195,36.485498607273676,35.92028254203773,36.084038508830005,1937550
2019-02-21,36.53833770751953,36.686243157438604,36.2530878123616,36.353453628162036,2528550
2019-02-22,36.91866683959961,37.09826737914883,36.659828545388024,36.691523647252964,2617200
2019-02-25,36.707359313964844,37.16164555158032,36.67566422236137,37.14579800577858,2124900
2019-02-26,36.62284851074219,36.91337884905713,36.400985847141285,36.538330264402106,3012900
2019-02-27,36.14215087890625,36.464376317676916,35.851617515793485,36.464376317676916,2964300
2019-02-28,35.81464385986328,36.13158579191911,35.6139122567483,36.13158579191911,3467400
2019-03-01,35.79879379272461,36.22138502082584,35.50826043427321,36.05234852958535,3309450
2019-03-04,35.64559555053711,36.14742136950341,35.212437387784824,35.983668444815905,3549450
2019-03-05,35.809364318847656,35.99953191732296,35.56637356292254,35.72484605788339,3345150
2019-03-06,35.52938461303711,35.84632948392006,35.502973044231915,35.74068018608897,3741900
2019-03-07,35.45543670654297,35.51354337728292,34.821549874758276,35.397330035803016,3154050
2019-03-08,35.55580139160156,35.587496487855994,34.96945420133758,35.127926659998984,2787300
2019-03-11,35.9995231628418,36.036498759542525,35.47128264896869,35.598060009584955,2701200
2019-03-12,36.04706573486328,36.0840443572019,35.8569011896768,36.04706573486328,3392400
2019-03-13,36.31118392944336,36.45380883551696,36.03121461809958,36.23194619128544,4469850
2019-03-14,36.15799331665039,36.30590175161994,35.973112306854595,36.20025546030806,3588450
2019-03-15,35.73539733886719,36.37456759291156,35.698421746362946,36.16327201586512,4520100
2019-03-18,36.136878967285156,36.173854578739984,35.65089737969988,35.69844004238058,2678550
2019-03-19,35.97311019897461,36.44324100394193,35.8304852959722,36.321747171530156,2054700
2019-03-20,35.78293991088867,36.14214390250733,35.61390344956468,35.883305687626084,1968000
2019-03-21,36.02064514160156,36.094599345151295,35.566358920294896,35.566358920294896,1809600
2019-03-22,35.407894134521484,35.96782670031407,35.312808850714354,35.80935424991277,3131850
2019-03-25,35.60334014892578,35.8251997532634,35.444867707565884,35.62446819571488,1756950
2019-03-26,35.61390686035156,35.99952245815667,35.47656547802506,35.77237931367249,1846050
2019-03-27,35.8251953125,35.95197264535097,35.58748819123068,35.64559484661363,1531500
2019-03-28,36.06291580200195,36.374577238617235,35.76710191569386,35.88331526953911,1738800
2019-03-29,35.99424362182617,36.422118394726155,35.936136947288325,36.337600144964014,3480000
2019-04-01,36.47493362426758,36.57529940189104,36.09988510587286,36.34815627715537,4004250
2019-04-02,36.14215087890625,36.501351917249934,36.02593753366115,36.501351917249934,7139250
2019-04-03,36.094608306884766,36.42211727025453,35.936135837820565,36.274208826431696,3945900
2019-04-04,36.45909118652344,36.6651062935781,35.92557015383148,36.052347518707116,5302200
2019-04-05,36.45909118652344,36.6756703183317,36.35872539483721,36.61756364827068,1832100
2019-04-08,36.41682434082031,36.49606206619286,36.17911720992298,36.36400120564539,1615200
2019-04-09,36.13158416748047,36.32703526021742,35.89387697347289,36.194974364608335,2011800
2019-04-10,36.33231735229492,36.40098805378272,36.010091896416284,36.221387525075315,1654500
2019-04-11,36.823577880859375,36.85527297957995,36.24779769295342,36.4326817386755,2093700
2019-04-12,37.24089050292969,37.36238435735218,36.87112239279358,36.97677171966581,1992750
2019-04-15,37.166934967041016,37.42577323954,37.082416717565145,37.28843183979447,1712100
2019-04-16,37.732147216796875,37.79553740862125,36.929223930222605,37.24616884412307,2462100
2019-04-17,37.56839370727539,38.144173835708656,37.54726263610732,37.853643521075014,1807500
2019-04-18,37.73743438720703,38.00683668327384,37.62122103937214,37.89062333543894,3529650
2019-04-22,37.57368087768555,37.674046682675474,37.01903172196646,37.547269300995225,1404450
2019-04-23,37.60009765625,37.83252135816255,37.24089354269793,37.510295872209134,2019300
